MovieID,NeighborID,Distance
11592,12156,3.760576707
11592,3901,3.862291434
11592,3170,3.86422371
11592,5765,3.874051873
3401,12156,3.233497921
3401,3170,3.456785856
3401,4773,3.502621497
3401,16560,3.503527687
3401,7520,3.554246254
14025,15593,5.498190836
14025,12156,5.524988602
14025,2988,5.574176749
14025,10632,5.673718049
14025,8949,5.690551108
3403,12291,6.670735533
3403,7694,6.753495543
3403,15045,6.826517539
3403,12156,6.866044642
3403,13619,6.880496779
11597,10462,4.661468147
11597,12156,4.695771314
11597,10046,4.732122062
11597,10632,4.734347572
11597,14526,4.753175278
10125,3170,4.270563111
10125,12156,4.288230187
10125,3937,4.305978641
10125,6897,4.32061845
10125,15303,4.338401613
11600,11600,0
11600,374,5.212015623
11600,4285,5.217901028
11600,17077,5.217901028
11600,7520,5.257117602
16952,4773,6.584210234
16952,3885,6.627411462
16952,2492,6.629763212
16952,12156,6.647403416
16952,9620,6.650899203
3413,5491,0
3413,15303,4.6596615
3413,10462,4.674094268
3413,8776,4.674708844
3413,5439,4.678497805
16953,3121,4.076839712
16953,6294,4.120882147
16953,12791,4.138447143
16953,12156,4.14300623
16953,11765,4.153807451
11608,10462,4.964177882
11608,14526,5.006980489
11608,3170,5.061402889
11608,12367,5.094313591
11608,170,5.122197519
17223,11168,3.503737233
17223,3937,3.728970774
17223,12156,3.864833299
17223,5765,3.937748433
17223,10462,3.965453411
3418,12156,8.13073469
3418,17533,8.168108254
3418,3901,8.220638878
3418,11765,8.23857465
3418,3170,8.255450547
3420,12156,3.963683844
3420,15303,3.970227296
3420,6294,4.049251742
3420,12143,4.119988486
3420,3170,4.131214234
16954,11538,5.907605191
16954,1204,5.912268535
16954,12156,5.918946231
16954,15261,5.921712104
16954,13988,5.957374399
11614,3937,6.440706928
11614,15593,6.486293361
11614,10632,6.505439526
11614,6789,6.527966325
11614,12768,6.559385106
3423,12156,5.075959092
3423,4773,5.129196439
3423,11565,5.162653516
3423,1403,5.175014655
3423,12143,5.201320186
3426,13764,6.116181025
3426,6311,6.181388908
3426,5439,6.23905523
3426,3937,6.245828839
3426,12156,6.255628643
11620,9485,6.343630057
11620,14755,6.430413179
11620,10046,6.439711097
11620,9703,6.447555257
11620,2988,6.455016031
11534,12156,3.395080133
11534,2492,3.436191667
11534,15303,3.443395285
11534,3170,3.480013231
11534,3121,3.496092213
10129,8489,5.270722015
10129,2178,5.374526614
10129,11534,5.3994665
10129,12156,5.40559908
10129,137,5.412299412
3432,12156,3.775088138
3432,10632,3.798082151
3432,608,3.886420077
3432,4773,3.890533484
3432,6294,3.919870114
3433,10351,6.326075109
3433,6913,6.326075109
3433,3937,6.343169706
3433,12156,6.347878018
3433,4773,6.361695978
11626,7593,7.277257495
11626,15303,7.362843131
11626,6112,7.380844585
11626,7973,7.385313508
11626,15754,7.389115883
3436,14526,4.038778805
3436,6294,4.081783177
3436,12156,4.094522319
3436,10091,4.114789166
3436,2988,4.134149407
14226,608,7.522890781
14226,3170,7.546334437
14226,5210,7.581685806
14226,10291,7.585929268
14226,10370,7.603105124
3439,12156,4.215744585
3439,7593,4.339061178
3439,13764,4.39974388
3439,9068,4.425639321
3439,3170,4.433095225
3441,10632,6.330653263
3441,8776,6.438920062
3441,6225,6.476568682
3441,2492,6.538774728
3441,3576,6.547933337
3443,11765,5.127764257
3443,1126,5.167444144
3443,6342,5.187306263
3443,12156,5.21737863
3443,9477,5.263074658
8766,17273,4.180697534
8766,8776,4.247282239
8766,10632,4.27993526
8766,8489,4.300623135
8766,2492,4.319405306
11497,11497,0
11497,11432,8.302656228
11497,3284,8.337681892
11497,9068,8.347050821
11497,14414,8.372825213
13481,3170,3.900801751
13481,10206,4.05920888
13481,5384,4.090185852
13481,10341,4.092903529
13481,12367,4.147274924
11644,11644,0
11644,9068,4.284794505
11644,3170,4.342743422
11644,12156,4.403316794
11644,9485,4.417531383
3453,3453,0
3453,10484,7.287862597
3453,15045,7.369237992
3453,15343,7.43897458
3453,15504,7.452364139
11647,15261,3.999894203
11647,12156,4.086903696
11647,3121,4.087810475
11647,8949,4.088887211
11647,13764,4.102116978
11648,3901,4.957044341
11648,17607,4.995176225
11648,1519,5.01453708
11648,7520,5.014839344
11648,12156,5.019357754
12864,12156,3.719179475
12864,10206,3.825686731
12864,2988,3.844909236
12864,3937,3.855191835
12864,13764,3.858007528
3460,2988,4.728685918
3460,3170,4.793831494
3460,2887,4.837057122
3460,12156,4.847687699
3460,15303,4.851180992
11654,9703,6.623573412
11654,14604,6.755943237
11654,14070,6.756896735
11654,7593,6.780319888
11654,3170,6.82855351
3463,10462,5.263894862
3463,15664,5.322843294
3463,5384,5.327560383
3463,10875,5.376483551
3463,4351,5.3972448
3464,15593,7.230988389
3464,12791,7.305363552
3464,10632,7.332127239
3464,14414,7.335604245
3464,2184,7.37695533
3466,13238,5.598469608
3466,15303,5.619052083
3466,8489,5.620170353
3466,13316,5.658934551
3466,7593,5.687886386
16755,12156,4.281692959
16755,15303,4.356594515
16755,10391,4.394650631
16755,8949,4.428839722
16755,10462,4.472222956
3469,12156,4.671359275
3469,10632,4.722858769
3469,2988,4.841337501
3469,608,4.878474269
3469,16865,4.891202038
3470,7593,6.854890955
3470,15343,6.867763594
3470,4773,6.874204695
3470,12144,6.948761191
3470,12156,6.980979096
11663,10632,4.818321637
11663,12156,4.826521163
11663,16560,4.830719403
11663,8489,4.875297213
11663,13328,4.8909062
11664,9082,7.096626502
11664,15303,7.196585107
11664,9068,7.223356625
11664,10462,7.250076193
11664,17533,7.254692273
11665,16357,0
11665,4773,4.800523477
11665,12156,4.884628681
11665,2492,4.918858983
11665,13764,4.938420884
3474,10684,7.011136107
3474,3284,7.059612777
3474,14526,7.092852217
3474,7520,7.103320992
3474,3170,7.126029949
11668,12367,5.000923678
11668,16130,5.059309716
11668,9485,5.07122177
11668,15261,5.109598293
11668,2988,5.113339617
11669,10632,3.826107282
11669,12156,3.871787246
11669,4285,3.881657036
11669,17077,3.881657036
11669,10462,3.933050024
3478,3170,5.718721514
3478,10632,5.799665104
3478,10462,5.817784233
3478,1477,5.822927215
3478,4773,5.833319403
11672,4297,4.126035484
11672,12156,4.199527484
11672,3170,4.217514274
11672,11765,4.246723196
11672,2492,4.294661104
10225,8949,5.589396999
10225,9485,5.614551118
10225,8776,5.615773415
10225,15593,5.629144604
10225,9681,5.638785228
3484,12156,4.74690882
3484,15754,4.817193851
3484,13988,4.829538551
3484,2361,4.829538551
3484,3121,4.846335109
11677,12156,6.914451503
11677,11415,6.957630352
11677,5698,6.959151006
11677,429,6.959167014
11677,5765,7.050045276
3486,3170,4.282910063
3486,5384,4.335141105
3486,14526,4.409118129
3486,12156,4.417705686
3486,2492,4.433076341
11679,5765,5.565158007
11679,10370,5.705157666
11679,7054,5.7092091
11679,650,5.717276555
11679,3937,5.732405561
3489,12156,5.083686567
3489,15593,5.1031852
3489,15303,5.241634541
3489,3121,5.270257648
3489,2492,5.275288144
10209,4581,7.001792329
10209,8011,7.011522973
10209,17533,7.050378212
10209,7520,7.076591081
10209,10370,7.097573925
3494,2887,5.47270071
3494,12156,5.507990453
3494,14526,5.559813309
3494,15303,5.615955768
3494,1790,5.615995065
3495,3576,4.780490953
3495,10462,4.841702279
3495,608,4.880734385
3495,5439,4.918514885
3495,13764,4.933396968
3496,14309,6.145729384
3496,17607,6.288298322
3496,10404,6.306203284
3496,5698,6.309011226
3496,3170,6.314073115
3497,3497,0
3497,2739,6.660703614
3497,9226,6.72492688
3497,3170,6.735251336
3497,10341,6.735736217
11690,9068,4.145365591
11690,7593,4.269223359
11690,10462,4.297264835
11690,10632,4.320068502
11690,3901,4.355931712
8775,3170,3.992006366
8775,10046,4.035402811
8775,12156,4.074890239
8775,3121,4.094236036
8775,5765,4.110666956
17498,12156,4.282454167
17498,3170,4.292052379
17498,10462,4.355861449
17498,8489,4.381022783
17498,11415,4.407563971
11696,10632,5.905630078
11696,14915,5.969772167
11696,9703,6.046838554
11696,15593,6.054171097
11696,3284,6.095601754
3505,10046,5.451581179
3505,13764,5.502379794
3505,8776,5.527873616
3505,7646,5.537612116
3505,4285,5.544733611
3507,3937,5.42087109
3507,12156,5.440947417
3507,6897,5.494452515
3507,8949,5.51448806
3507,14526,5.557403027
11701,12791,8.467830122
11701,8030,8.491729341
11701,3121,8.539568384
11701,5765,8.545388857
11701,7694,8.563874729
11702,10946,9.64428132
11702,17332,9.897999948
11702,1995,9.944709236
11702,16167,10.00023424
11702,16979,10.02079992
12873,12156,5.893565139
12873,13328,5.918191162
12873,10632,5.938322434
12873,10341,5.976209468
12873,7593,5.990047371
12462,3121,4.182434912
12462,7593,4.240064302
12462,15261,4.25089102
12462,12156,4.258092769
12462,15593,4.314643779
3513,5765,6.488849742
3513,3576,6.492502134
3513,12156,6.516706403
3513,12367,6.572543462
3513,15912,6.580836197
3515,12156,6.5129578
3515,1459,6.525565078
3515,17533,6.53931824
3515,12291,6.556863384
3515,13764,6.571992645
11708,2492,6.304819076
11708,7017,6.43779709
11708,15936,6.463236173
11708,10206,6.492574169
11708,16970,6.498811788
11301,17607,6.738543261
11301,2492,6.755561806
11301,12794,6.767136473
11301,1318,6.77845989
11301,16865,6.783965063
16415,7973,6.330300734
16415,13610,6.350831383
16415,3880,6.371673135
16415,12156,6.383089964
16415,3170,6.399610932
11712,12156,3.584860246
11712,3121,3.636123318
11712,3170,3.636150137
11712,8776,3.653171268
11712,7593,3.679022658
10144,5384,6.61377512
10144,3170,6.709450623
10144,5698,6.725653173
10144,15261,6.745759674
10144,12791,6.776564436
3522,12143,5.429243318
3522,12466,5.618838691
3522,2937,5.66175607
3522,8776,5.675358262
3522,13764,5.682104756
12875,12875,0
12875,6561,0
12875,8008,0
12875,2302,10.80206186
12875,11586,10.92342787
3525,16560,5.070388568
3525,12156,5.130008589
3525,4581,5.140750946
3525,4285,5.151689756
3525,17077,5.151689756
3527,7357,0
3527,16116,0
3527,15593,4.953468572
3527,12156,5.041969137
3527,12143,5.097607441
11720,12156,5.214461599
11720,9703,5.240652826
11720,13764,5.279877354
11720,2937,5.301231394
11720,10632,5.323125113
11722,7593,7.990105631
11722,14755,8.066119122
11722,10684,8.087448185
11722,6294,8.090791905
11722,3121,8.09179106
3532,3901,5.104171313
3532,10291,5.128159569
3532,15826,5.153247931
3532,11874,5.153247931
3532,7593,5.157272032
14242,7249,0
14242,10370,6.228381165
14242,2361,6.2285158
14242,13988,6.2285158
14242,5384,6.295433661
3537,3901,3.922609588
3537,3576,4.073507905
3537,12156,4.094549961
3537,11538,4.096305414
3537,3170,4.10465102
3538,9485,6.377547268
3538,10875,6.385342342
3538,608,6.439439046
3538,15334,6.439582366
3538,11432,6.440063596
10147,10147,0
10147,4285,5.744016612
10147,17077,5.744016612
10147,6294,5.75757151
10147,12144,5.757768201
3540,6294,6.789858231
3540,17273,6.84235074
3540,6455,6.874397095
3540,12201,6.930961992
3540,16743,6.941677801
3543,5384,5.116348915
3543,9068,5.309143304
3543,1522,5.30921303
3543,14062,5.342743499
3543,17607,5.344057697
3546,7520,6.855762431
3546,3691,6.925120763
3546,11415,6.964449095
3546,15261,7.057063219
3546,2492,7.087534333
11740,11740,0
11740,1505,0
11740,903,0
11740,16818,10.73969377
11740,17153,10.78376613
3551,9477,5.132823498
3551,9485,5.135687154
3551,2988,5.17152784
3551,1204,5.186553499
3551,15261,5.247303072
11745,4773,4.767416253
11745,12156,4.771465603
11745,8776,4.810669981
11745,7593,4.858058842
11745,9068,4.886092948
10484,12156,2.887437504
10484,4773,3.016509643
10484,3170,3.038114155
10484,17273,3.067487931
10484,13764,3.086006662
11751,11168,4.250986572
11751,17223,4.25333963
11751,9068,4.349989455
11751,12156,4.359735367
11751,3121,4.403565773
3560,4773,6.124795499
3560,14526,6.184445829
3560,12156,6.219260152
3560,14915,6.269082081
3560,14755,6.322563856
12626,14070,4.15001118
12626,14755,4.205682574
12626,3170,4.217095311
12626,12156,4.260408532
12626,8489,4.273313774
3562,3937,3.738146769
3562,12156,3.863249826
3562,3170,3.873515254
3562,14526,3.889159718
3562,4879,3.896505604
14247,3937,4.3125302
14247,15303,4.349109095
14247,10462,4.362628944
14247,8776,4.365430757
14247,6294,4.365808536
15151,1384,0
15151,15805,7.655432418
15151,12201,7.667676738
15151,5384,7.722282397
15151,13918,7.724105957
3565,2209,5.922701369
3565,15912,5.995076678
3565,3170,5.998052292
3565,12144,6.008997128
3565,9477,6.053857529
3566,11497,0
3566,11432,8.302656228
3566,3284,8.337681892
3566,9068,8.347050821
3566,14414,8.372825213
11759,12143,5.040603455
11759,15303,5.051759924
11759,3231,5.051916134
11759,2492,5.079258779
11759,170,5.09411112
11760,2378,3.045805392
11760,13764,3.512119043
11760,3170,3.526324035
11760,9068,3.530880056
11760,10462,3.554418858
3571,12156,5.350990264
3571,1318,5.458061617
3571,4773,5.466984401
3571,7813,5.510134125
3571,2988,5.523413698
11764,12825,5.230361012
11764,4285,5.248944529
11764,17077,5.248944529
11764,10484,5.254966871
11764,12156,5.257020379
11765,3170,2.570431448
11765,12156,2.594314543
11765,3121,2.814932478
11765,2988,2.845791541
11765,6294,2.858723161
13758,11538,4.133595186
13758,10341,4.160196608
13758,8489,4.17299153
13758,9068,4.211637406
13758,12156,4.214103243
3576,12156,2.835488854
3576,17077,2.926786915
3576,4285,2.926786915
3576,3170,2.929241575
3576,8489,2.991406333
11769,3632,8.34605135
11769,15593,8.447066307
11769,14526,8.449317509
11769,11538,8.451647076
11769,5889,8.489362049
11770,3121,7.451458727
11770,11418,7.573590177
11770,9402,7.630432077
11770,1039,7.632478612
11770,12791,7.67368589
3579,1477,5.512660956
3579,170,5.55688072
3579,3170,5.570709699
3579,2887,5.574778001
3579,9744,5.596427992
3581,5116,7.951921192
3581,15045,7.958269277
3581,8949,8.128361302
3581,16560,8.139149512
3581,17273,8.164228095
3582,12794,5.925985311
3582,12156,6.115425144
3582,15593,6.155347919
3582,12367,6.157859196
3582,2492,6.165855024
3583,10484,7.453604977
3583,1522,7.531677051
3583,11432,7.543511492
3583,17062,7.559237568
3583,8776,7.576391952
15616,4773,4.412191007
15616,12156,4.425116246
15616,3121,4.43446865
15616,8949,4.490811848
15616,16560,4.579847769
11778,10462,4.85664228
11778,12156,4.860228711
11778,17607,4.91113214
11778,1204,4.912795445
11778,11432,4.924960009
10155,12156,4.79236767
10155,3170,4.795477351
10155,5698,4.807348234
10155,11306,4.807488504
10155,15045,4.858715186
11781,9477,6.015751359
11781,10462,6.111982148
11781,9485,6.135783889
11781,12156,6.147155571
11781,608,6.169167166
3590,8638,0
3590,14604,4.387423972
3590,170,4.420786953
3590,5765,4.428789497
3590,12156,4.440069709
11785,11785,0
11785,8499,0
11785,12201,5.928092986
11785,15303,5.956787911
11785,6294,5.969490637
11788,11048,7.978821215
11788,12367,8.036078999
11788,16979,8.076526757
11788,16425,8.089137341
11788,9620,8.109987287
11789,12156,3.829783812
11789,14526,3.931782322
11789,6294,4.007365224
11789,16130,4.009250221
11789,15261,4.028802258
3599,12156,3.119351595
3599,4773,3.177201836
3599,3170,3.293637546
3599,14526,3.336145964
3599,3121,3.338765802
3601,12367,4.092526898
3601,4773,4.096891437
3601,6294,4.113567685
3601,3121,4.115471315
3601,12791,4.135738927
11795,3901,6.637993725
11795,12791,6.681412799
11795,9485,6.682078052
11795,15303,6.689167647
11795,5937,6.704202347
16718,3170,4.566013618
16718,13764,4.680370843
16718,6294,4.7633143
16718,12156,4.7706471
16718,15261,4.771567757
3607,3607,0
3607,12156,4.953275501
3607,4773,4.968224125
3607,15593,4.994360477
3607,10462,5.010599948
3610,7694,7.021079391
3610,10391,7.063214823
3610,10165,7.07601255
3610,7646,7.15977889
3610,12156,7.189146814
3611,8119,10.16692713
3611,137,10.16928126
3611,13280,10.21013574
3611,15504,10.22295656
3611,4879,10.2460797
3612,3612,0
3612,12794,5.971736783
3612,6592,6.015682094
3612,11538,6.030022526
3612,7520,6.031948244
11805,12714,5.130975671
11805,17077,5.356551165
11805,4285,5.356551165
11805,10632,5.357048454
11805,3170,5.396938152
3615,14124,0
3615,3615,0
3615,17527,8.018344266
3615,7953,8.167248495
3615,7813,8.180681874
17054,7593,5.584875844
17054,5384,5.588897335
17054,16068,5.597853547
17054,8041,5.607562076
17054,8489,5.609074389
3617,11765,7.420011998
3617,15485,7.480682306
3617,6592,7.481668411
3617,9885,7.485219661
3617,4773,7.498673316
11811,15303,6.5490923
11811,7987,6.566765142
11811,14526,6.567609622
11811,7813,6.632105553
11811,10291,6.637651347
11812,5384,9.738073639
11812,15833,9.780552683
11812,9226,9.824074543
11812,15091,9.909429958
11812,6311,9.915886163
11526,11526,0
11526,6751,8.340347953
11526,10484,8.43266835
11526,9703,8.440892433
11526,5937,8.449892853
11814,12156,4.690887117
11814,8776,4.799375402
11814,4773,4.817246211
11814,15303,4.900980815
11814,2988,4.936386999
3624,3937,5.004817129
3624,15754,5.135943734
3624,10462,5.188283849
3624,9068,5.200606879
3624,2209,5.203554508
3625,10462,4.967982774
3625,3170,4.979697202
3625,7520,5.0111419
3625,3121,5.037867621
3625,12156,5.044336916
3626,3121,5.667189486
3626,12143,5.737132877
3626,5765,5.753135165
3626,8949,5.769938689
3626,9699,5.774506405
11820,8041,7.28379403
11820,4161,7.312656593
11820,10341,7.353703846
11820,10632,7.3559804
11820,1477,7.358335397
10162,6294,5.313221313
10162,3170,5.333258482
10162,15303,5.339572364
10162,10341,5.369421488
10162,12156,5.388163448
3630,3630,0
3630,5937,9.837055758
3630,1039,9.854743704
3630,14372,9.873835042
3630,10247,9.881622127
3631,15593,3.925424099
3631,10462,4.057261892
3631,4297,4.09485658
3631,14526,4.103514117
3631,15045,4.112440917
3632,12156,3.905881946
3632,4773,4.020796866
3632,13988,4.079686772
3632,2361,4.079686772
3632,2492,4.125118367
11825,12430,0
11825,6507,0
11825,14526,8.81303895
11825,10370,8.825866525
11825,1866,8.832786257
3634,13328,6.727533342
3634,17273,6.806288014
3634,1204,6.810168098
3634,9485,6.895326788
3634,2891,6.912762323
10163,11592,0
10163,12156,3.760576707
10163,3901,3.862291434
10163,3170,3.86422371
10163,5765,3.874051873
10043,11789,9.010768323
10043,1677,9.043633526
10043,10450,9.092199732
10043,8011,9.106864598
10043,16560,9.127392149
8798,3170,4.186476658
8798,11765,4.353578895
8798,13764,4.441456503
8798,15045,4.445679038
8798,12156,4.449306377
3638,14983,8.34165908
3638,16682,8.34165908
3638,4581,8.437312988
3638,2739,8.487545452
3638,8577,8.515283595
11834,17619,0
11834,8776,4.558684131
11834,2988,4.593414881
11834,4773,4.603986571
11834,12143,4.657259475
12895,12895,0
12895,12156,4.620272026
12895,11765,4.672891328
12895,4879,4.71334085
12895,3937,4.745729593
3644,11765,4.135750661
3644,7593,4.239742877
3644,12156,4.246228426
3644,10341,4.25491314
3644,2988,4.281379988
3647,12156,3.784191175
3647,14526,4.009331667
3647,8489,4.015807303
3647,3284,4.055227377
3647,3937,4.058238588
11841,5900,0
11841,15593,8.320903678
11841,12185,8.360747725
11841,13794,8.360747725
11841,14604,8.368475295
11842,12143,4.088918019
11842,3937,4.089439773
11842,1204,4.091590899
11842,4161,4.099293151
11842,4773,4.163751998
3651,9516,0
3651,13966,0
3651,5545,0
3651,9681,9.484104663
3651,12258,9.513351032
11845,12156,3.933968299
11845,4773,4.095808868
11845,5384,4.099538382
11845,8949,4.109646992
11845,3121,4.117804713
3654,17273,5.326443689
3654,7593,5.391375998
3654,10875,5.44710505
3654,3134,5.476783789
3654,12367,5.482185642
12897,3170,4.15519208
12897,7593,4.168031079
12897,5765,4.185296489
12897,12156,4.198457717
12897,13764,4.205293471
11848,608,5.05739317
11848,6294,5.234955675
11848,8489,5.246844605
11848,10632,5.28331715
11848,12156,5.284029706
3657,650,7.589315015
3657,10489,7.666377894
3657,1403,7.712930444
3657,13974,7.713379108
3657,10462,7.722829737
11850,10632,5.275015262
11850,6294,5.334807497
11850,9068,5.4019056
11850,3170,5.402567379
11850,5698,5.420386395
11851,8489,4.351945991
11851,9068,4.391948695
11851,10462,4.412769214
11851,13328,4.427629033
11851,14526,4.438911918
11852,3937,3.39347264
11852,12156,3.403066199
11852,4773,3.42635347
11852,7813,3.475206296
11852,3170,3.482464063
11854,12156,6.753482572
11854,6311,6.828370754
11854,4581,6.84939898
11854,10391,6.87242405
11854,2988,6.889461027
11855,12156,3.572108086
11855,11538,3.60207411
11855,15261,3.60271138
11855,4773,3.630090756
11855,10341,3.630302038
3664,12156,3.243082559
3664,10462,3.353987256
3664,9068,3.388385348
3664,7593,3.391491949
3664,13764,3.411837575
3665,10341,5.259393577
3665,14755,5.32002341
3665,5384,5.4846494
3665,9068,5.504563958
3665,2287,5.515423702
3667,12156,3.470535545
3667,4773,3.609397442
3667,9068,3.702186759
3667,3170,3.727908173
3667,10462,3.748831211
3669,12156,5.136888518
3669,4285,5.142283045
3669,17077,5.142283045
3669,11538,5.19253978
3669,1790,5.20723398
3670,12258,6.503046175
3670,8041,6.514594923
3670,4773,6.553806384
3670,11765,6.571610282
3670,10462,6.573493335
11863,12156,5.125315127
11863,17077,5.16109365
11863,4285,5.16109365
11863,7867,5.186856475
11863,3937,5.196964408
3672,7593,4.433223028
3672,3937,4.468034422
3672,5439,4.502204054
3672,3170,4.519879676
3672,5765,4.537215642
3673,11042,0
3673,10165,6.360684314
3673,7593,6.439475374
3673,10462,6.464963116
3673,12143,6.469276421
3675,13328,4.087068519
3675,10462,4.134848589
3675,608,4.139801345
3675,12156,4.143969717
3675,3937,4.17838118
3676,3676,0
3676,12156,5.172418512
3676,4285,5.185018245
3676,17077,5.185018245
3676,3901,5.191632351
17179,2378,4.507156099
17179,12156,4.581667802
17179,9485,4.711993569
17179,3170,4.712347398
17179,13764,4.712994837
11871,4773,5.121341624
11871,12156,5.275819967
11871,7813,5.293201075
11871,8837,5.353777417
11871,8776,5.357699385
11874,11874,0
11874,3170,3.583833472
11874,13328,3.718583657
11874,1519,3.766593475
11874,5384,3.788403698
11875,9068,6.060654452
11875,8489,6.100694636
11875,3170,6.107344772
11875,5765,6.11122269
11875,1403,6.111510168
11880,11880,0
11880,3170,4.32614887
11880,10462,4.4003535
11880,12156,4.430431725
11880,12143,4.43454321
3689,1939,0
3689,9699,5.773689123
3689,3170,5.878001818
3689,15045,5.909499841
3689,9485,5.9116543
11034,13764,5.799754813
11034,10462,5.874188695
11034,5765,5.883915266
11034,12156,5.911804204
11034,7593,5.937675354
3691,3121,3.181876302
3691,3170,3.211135499
3691,6294,3.232340999
3691,5384,3.263321471
3691,10462,3.282061214
11886,9068,3.907723903
11886,10462,3.971388994
11886,3170,3.981072408
11886,13764,3.990612223
11886,14755,4.04047532
3695,4267,3.968132511
3695,12156,4.032950786
3695,16560,4.038991326
3695,7520,4.13050714
3695,3170,4.143264066
3696,15593,5.108316836
3696,2079,5.127686503
3696,8776,5.158352719
3696,12156,5.184954244
3696,1403,5.192009369
11889,12143,6.494921966
11889,6278,6.636648858
11889,8776,6.661073005
11889,4161,6.666177141
11889,3134,6.668483919
3698,3698,0
3698,5811,7.658610944
3698,9485,7.73915807
3698,10462,7.820905224
3698,4497,7.830144332
3701,11415,6.910988673
3701,9068,7.044162877
3701,14915,7.055240115
3701,8837,7.09305056
3701,12714,7.103804582
11898,12156,5.290041313
11898,3170,5.328991643
11898,6294,5.339588581
11898,12291,5.348351387
11898,9485,5.359947589
11904,12099,5.651180113
11904,12156,5.658317473
11904,3170,5.673493549
11904,15045,5.703038305
11904,15593,5.711496713
3714,12156,3.48416476
3714,7593,3.487083217
3714,5765,3.489936386
3714,10370,3.529156705
3714,2937,3.571845663
3715,12156,5.252355305
3715,8949,5.360941842
3715,7973,5.398878373
3715,17533,5.400158544
3715,3937,5.449050822
11908,15045,3.969866069
11908,12156,4.066423891
11908,7520,4.076160273
11908,3937,4.103940496
11908,6294,4.107951541
3717,2885,5.924670868
3717,7593,5.937948792
3717,15303,6.155250972
3717,13764,6.173260422
3717,10462,6.176575811
11911,3170,5.111656296
11911,12143,5.123622562
11911,9485,5.145513399
11911,6294,5.148961213
11911,11765,5.160428519
11913,3170,5.877331072
11913,3121,5.968594312
11913,17607,5.968865067
11913,5384,5.979024068
11913,9181,5.987320171
12399,15936,3.865459364
12399,11765,3.9980789
12399,15593,4.020439924
12399,12156,4.038961328
12399,6897,4.107056744
11918,2988,3.968508054
11918,16979,4.008163659
11918,3170,4.063220618
11918,15303,4.077513681
11918,12156,4.096208215
3727,5384,6.022862905
3727,4581,6.052558421
3727,9068,6.076669154
3727,8949,6.12647429
3727,6897,6.13199389
3728,720,6.351594544
3728,15045,6.468928125
3728,4773,6.471732932
3728,4285,6.488306857
3728,17077,6.488306857
11921,5765,4.3249862
11921,5384,4.345874759
11921,3170,4.364579935
11921,1522,4.379853501
11921,7593,4.395328917
3730,3730,0
3730,2178,6.295098115
3730,3901,6.317818939
3730,1477,6.358275248
3730,12791,6.3657456
3731,15303,4.147581268
3731,15045,4.183757237
3731,3170,4.23641008
3731,170,4.239687588
3731,9703,4.251727119
3733,1522,5.316123544
3733,13328,5.323260805
3733,3121,5.373676741
3733,12794,5.378024697
3733,7813,5.396118228
3736,17533,6.123774776
3736,12466,6.316716332
3736,8949,6.343340165
3736,9485,6.378583291
3736,8469,6.379705458
11929,10341,3.52111726
11929,11765,3.527911888
11929,3170,3.535343474
11929,12156,3.562861555
11929,2988,3.613127904
3738,12156,3.873854242
3738,4773,3.98620677
3738,13764,4.035975085
3738,7593,4.064394863
3738,4297,4.080970401
12911,9068,7.197048389
12911,12143,7.203202082
12911,11765,7.209618877
12911,5698,7.211664873
12911,10391,7.214436904
3740,4981,0
3740,3740,0
3740,10046,8.338837112
3740,4773,8.439004914
3740,8489,8.443417405
11933,9068,5.886763771
11933,15936,5.927142688
11933,7593,5.935276771
11933,6954,5.976061896
11933,17077,5.981389352
3742,8278,10.23189822
3742,12941,10.35529925
3742,17189,10.37345564
3742,14756,10.39793834
3742,16228,10.42574981
3743,10632,6.765391165
3743,3937,6.818758135
3743,16876,6.864646076
3743,10341,6.878333914
3743,3901,6.891737333
11937,17077,5.984767808
11937,4285,5.984767808
11937,11765,6.023247575
11937,3901,6.071791872
11937,12794,6.093913824
11547,12156,5.6567923
11547,3170,5.691780888
11547,15936,5.693812212
11547,2178,5.703189439
11547,11765,5.724068608
11941,5330,0
11941,11941,0
11941,10165,7.971767528
11941,6455,8.09932917
11941,8837,8.160497754
3752,13764,4.463919051
3752,14526,4.483378304
3752,1204,4.577052965
3752,8776,4.636485559
3752,12156,4.659974242
3753,2587,7.349212696
3753,10462,7.374754323
3753,15593,7.398055065
3753,2492,7.401926535
3753,15045,7.435611158
3754,14526,3.693031759
3754,12156,3.806146612
3754,3170,3.880852965
3754,11765,3.881752482
3754,7520,3.918991422
16719,4581,5.447964023
16719,9485,5.453191928
16719,12143,5.482303307
16719,6294,5.487684456
16719,10462,5.497914843
3756,12156,4.249476653
3756,10462,4.422052318
3756,4581,4.434799837
3756,8776,4.457193494
3756,10341,4.49416128
8818,15936,5.814592943
8818,17763,6.182889277
8818,156,6.277566502
8818,15303,6.313602293
8818,2988,6.347394785
11951,243,0
11951,3170,6.70999257
11951,12201,6.744936699
11951,10404,6.747294079
11951,15593,6.77148048
3760,14013,0
3760,13764,4.818349608
3760,1403,4.853228295
3760,3170,4.881170025
3760,12156,4.899856588
3763,429,5.084469769
3763,12156,5.085793197
3763,8949,5.120295305
3763,1318,5.12799358
3763,13764,5.170461458
3765,3170,5.603973476
3765,6311,5.653571382
3765,3937,5.657953412
3765,1381,5.661499318
3765,2988,5.663006323
3767,12791,5.292545736
3767,3170,5.294748537
3767,12156,5.299196367
3767,10462,5.301218464
3767,9902,5.33962816
